latitude,longitude,GRIDCODE
35.77542,-0.2563,30.0
35.76949,-0.26797,190.0
35.81464,-0.26971,190.0
35.80914,-0.25489,190.0
31.78559,6.06689,200.0
30.61232,8.26044,202.0
30.66536,8.10361,202.0
30.8232,8.03099,202.0
30.82638,8.02709,202.0
31.18736,6.78865,201.0
31.1861,6.78481,201.0
31.18877,6.79088,201.0
31.18977,6.78576,201.0
31.35991,6.05417,201.0
31.40411,5.97606,202.0
31.01048,8.17319,201.0
31.0537,8.03367,202.0
31.05761,8.03476,202.0
31.49416,5.84442,200.0
31.39689,6.93063,202.0
31.39588,6.93579,202.0
31.58721,5.95338,200.0
31.58985,5.95898,202.0
31.74887,5.22767,201.0
31.75229,5.22852,201.0
31.63391,5.97985,200.0
31.6454,5.99754,200.0
31.64627,5.99283,200.0
31.64713,5.98813,200.0
31.66449,6.04873,200.0
31.66183,6.06293,200.0
31.66271,6.0582,200.0
31.66361,6.05346,201.0
31.84645,5.05652,200.0
31.84724,5.05216,201.0
31.66625,6.05906,200.0
31.66714,6.05433,200.0
31.66803,6.0496,200.0
31.70673,5.96091,200.0
31.68646,6.18881,200.0
31.9419,4.9979,201.0
31.78912,6.06778,200.0
31.80668,5.9934,200.0
31.79882,6.05541,200.0
31.95963,5.21497,200.0
31.84724,6.05294,200.0
32.27594,3.98408,201.0
32.27525,3.98821,201.0
32.07329,5.35251,200.0
32.40182,4.00769,201.0
32.55634,3.17054,200.0
32.13464,6.46685,202.0
32.13372,6.47171,202.0
32.13729,6.47263,202.0
32.74579,3.18057,200.0
32.93122,3.23688,200.0
32.93318,3.22469,201.0
32.93515,3.23356,200.0
32.93777,3.23836,200.0
32.94628,3.22764,201.0
32.94694,3.22358,200.0
32.94956,3.22838,201.0
32.35545,6.97843,202.0
32.35812,6.9845,202.0
32.35532,6.97533,202.0
32.35796,6.98139,202.0
33.12332,3.31517,201.0
33.12593,3.31999,200.0
33.1351,3.36853,201.0
32.59618,6.64735,202.0
35.56712,-0.93647,14.0
27.92733,9.24997,201.0
27.72825,9.87811,201.0
27.76327,9.19427,201.0
27.74872,9.15259,201.0
27.73763,9.18184,201.0
27.40868,8.8398,201.0
27.40972,8.83494,201.0
28.91614,9.74749,201.0
27.92288,9.24868,201.0
30.83634,6.55854,201.0
30.97903,5.76201,201.0
30.97551,5.76114,201.0
30.89852,5.5847,202.0
28.73465,9.78974,201.0
28.63535,9.78331,201.0
28.63417,9.78867,201.0
28.73601,9.15042,201.0
29.25989,6.49481,201.0
28.71094,9.03356,201.0
28.65203,9.26596,201.0
28.71526,8.94866,201.0
28.70336,8.94027,201.0
28.54483,9.38283,201.0
28.52608,9.12343,201.0
28.46778,9.05518,201.0
28.44996,9.13832,201.0
28.66024,7.9108,201.0
28.65212,7.68365,201.0
28.63638,7.61559,200.0
28.63594,7.53528,201.0
28.68508,7.19166,201.0
28.68626,7.19174,201.0
28.57802,7.65355,201.0
28.5772,7.6576,201.0
28.08349,9.78855,201.0
28.07891,9.78728,201.0
28.55912,7.51732,201.0
28.56163,7.46352,200.0
28.12716,9.37218,201.0
28.11145,9.37888,201.0
28.12543,9.37465,201.0
28.47599,7.50886,201.0
28.47199,7.50785,201.0
30.47047,7.02683,202.0
30.47153,7.02149,200.0
30.47147,7.02552,200.0
30.25414,8.08505,202.0
29.70083,6.70883,201.0
29.6998,6.71409,201.0
29.69708,6.70787,201.0
29.69437,6.70164,201.0
29.69334,6.70691,201.0
27.92381,9.25158,201.0
29.68688,6.69973,201.0
28.11611,0.30847,201.0
27.80086,0.46159,201.0
27.76313,9.19284,201.0
28.7313,9.15374,201.0
28.73314,9.15297,201.0
28.70773,9.03736,201.0
28.71302,9.55665,201.0
28.46627,9.05797,201.0
28.46218,9.05856,201.0
28.44977,9.13594,201.0
28.08176,9.78804,201.0
28.0775,9.7886,201.0
27.9217,9.25073,201.0
27.86154,7.87429,200.0
27.40853,8.84065,201.0
27.41034,8.8393,201.0
27.73265,9.18031,201.0
27.73037,9.15989,201.0
27.75033,9.15303,201.0
31.49315,5.84497,200.0
31.63245,5.98185,200.0
31.64509,5.99472,200.0
31.66079,6.06239,200.0
31.66381,6.05684,201.0
31.6632,6.05191,201.0
30.05158,7.97503,202.0
30.47203,7.02499,200.0
31.18671,6.78927,201.0
31.39591,6.93506,202.0
31.35805,6.05181,201.0
31.40491,5.97564,202.0
35.82194,-0.32484,190.0
36.1775,5.57358,30.0
35.34839,5.75973,200.0
36.13138,1.24154,190.0
36.12707,1.24094,190.0
35.61429,3.86315,110.0
35.8782,4.44875,200.0
31.68619,6.18565,200.0
32.93098,3.23579,200.0
35.78376,0.54142,150.0
35.81824,-0.26889,210.0
35.82321,-0.32843,190.0
35.81256,-0.25737,190.0
35.81206,-0.25143,190.0
35.80787,-0.25782,190.0
35.80738,-0.2519,190.0
35.80688,-0.24591,190.0
35.77464,-0.25547,30.0
35.77095,-0.26816,190.0
34.98072,5.71558,200.0
34.74941,5.2732,200.0
34.50415,6.98033,200.0
33.13598,3.3683,201.0
33.12703,3.31867,200.0
33.12333,3.31805,201.0
32.59924,6.64861,202.0
32.59593,6.64791,202.0
32.51215,6.70849,202.0
32.95079,3.22846,201.0
32.13661,6.47057,202.0
32.74869,3.17962,200.0
32.83787,3.23927,201.0
31.78914,6.06722,200.0
31.80676,5.99444,200.0
31.79761,6.05623,200.0
31.70548,5.96128,200.0
32.55707,3.16943,200.0
32.40239,4.00744,201.0
32.27514,3.98741,201.0
32.0719,5.35282,200.0
32.94771,3.22251,200.0
32.94708,3.22779,201.0
31.84923,6.04822,200.0
31.84863,6.05234,201.0
31.96139,5.21824,202.0
32.35532,6.97873,202.0
32.35594,6.97468,202.0
32.35798,6.98349,202.0
31.8003,6.05529,200.0
31.93978,4.99792,201.0
31.78582,6.06655,200.0
31.68951,6.18632,200.0
31.84765,5.0562,200.0
31.18717,6.78697,201.0
30.82497,8.02858,202.0
30.66236,8.10266,202.0
30.97742,5.76241,201.0
30.89832,5.58355,202.0
30.47252,7.02508,200.0
30.25538,8.0877,202.0
30.25274,8.08292,202.0
30.1843,7.69204,202.0
29.70134,6.70981,201.0
29.70072,6.71373,201.0
27.70347,9.17321,201.0
27.73477,9.18045,201.0
27.75071,9.15212,201.0
27.76531,9.19196,201.0
27.72427,9.87893,201.0
27.92751,9.1057,201.0
27.92307,9.25027,201.0
27.92655,9.25108,201.0
28.15493,8.96653,201.0
28.11181,9.37738,201.0
28.12739,9.37168,201.0
29.69601,6.70059,201.0
29.69539,6.70452,201.0
29.68944,6.69924,201.0
28.92067,9.7483,201.0
28.91366,9.74665,201.0
28.73778,9.79052,201.0
28.63603,9.78752,201.0
28.63251,9.78669,201.0
28.73528,9.15485,201.0
28.71056,9.03301,201.0
28.7098,9.03728,201.0
28.71474,8.94969,201.0
28.65416,9.26714,201.0
28.65239,9.26867,201.0
28.70304,8.93989,201.0
28.54572,9.38104,201.0
28.52552,9.12351,201.0
28.46762,9.05515,201.0
28.46687,9.05946,201.0
28.44975,9.13632,201.0
28.66056,7.9108,201.0
28.65018,7.6851,201.0
28.63761,7.61662,201.0
28.61704,7.69856,201.0
28.63758,7.53461,201.0
28.68355,7.1941,201.0
28.57702,7.65365,201.0
28.55838,7.51841,201.0
28.56095,7.46172,200.0
28.08064,9.78961,201.0
28.47799,7.51053,201.0
28.08148,9.78499,201.0
28.47138,7.50914,201.0
31.66704,6.0647,200.0
31.66555,6.05172,200.0
31.66433,6.05992,200.0
31.66494,6.05582,201.0
31.66101,6.05924,200.0
31.66223,6.05104,200.0
31.66162,6.05514,200.0
31.66041,6.06334,200.0
31.64687,5.99297,200.0
31.64747,5.98886,200.0
31.64626,5.99708,200.0
31.63326,6.06205,202.0
31.75054,5.22484,202.0
31.74994,5.22912,201.0
31.62662,6.06071,200.0
31.63478,5.98207,200.0
31.59127,5.95848,202.0
31.39608,6.932,202.0
31.49552,5.84714,200.0
31.40452,5.97692,202.0
31.05578,8.03474,202.0
31.35972,6.05346,201.0
31.01405,8.16478,202.0
31.00941,8.17214,202.0
31.19045,6.78766,201.0
30.82827,8.02931,202.0
28.11589,0.30722,201.0
27.40827,8.83861,201.0
27.41172,8.83939,201.0
27.80147,0.46177,201.0
28.11724,0.30535,201.0
35.80781,-0.25381,190.0
35.81006,-0.26098,190.0
35.81238,-0.26844,190.0
35.46228,-0.39819,200.0
35.8202,-0.32363,190.0
35.772,-0.26292,190.0
35.80619,-0.25382,190.0
35.80842,-0.26109,190.0
35.81919,-0.27212,210.0
35.82219,-0.3235,190.0
27.72335,9.87854,201.0
27.40837,8.83757,201.0
28.68491,7.19545,201.0
28.86875,9.03696,201.0
28.59989,7.26081,201.0
28.91451,9.74694,201.0
28.63785,7.61512,201.0
28.56002,7.46198,200.0
28.57635,7.65535,201.0
28.70261,8.93948,201.0
28.73351,9.15517,201.0
28.7097,9.03632,201.0
28.73503,9.79042,201.0
28.46485,9.05658,201.0
28.44902,9.13709,201.0
28.08099,9.78855,201.0
28.07762,9.78915,201.0
27.92296,9.25164,201.0
27.76261,9.19488,201.0
27.74971,9.15272,201.0
27.7332,9.17998,201.0
31.79796,6.05554,200.0
31.57655,6.03533,202.0
31.49496,5.84581,200.0
31.40284,5.97171,202.0
31.4035,5.97577,202.0
31.35781,6.05303,201.0
31.39411,6.93373,201.0
31.18744,6.78601,201.0
31.18806,6.79001,201.0
30.89622,5.58411,202.0
31.05594,8.03693,202.0
30.66179,8.10404,202.0
30.47277,7.02713,202.0
30.32325,7.7426,202.0
30.25128,8.08344,202.0
30.05185,7.97474,202.0
29.69331,6.70259,201.0
29.26757,6.49054,201.0
28.50031,2.53701,201.0
31.63274,5.98098,200.0
31.64525,5.99508,200.0
31.64459,5.99101,200.0
31.65957,6.0634,200.0
31.66287,6.06268,200.0
31.66222,6.05862,200.0
31.66157,6.05456,200.0
31.66487,6.05384,201.0
31.66423,6.04978,200.0
31.72083,6.23495,200.0
31.70443,5.96154,200.0
31.78595,6.06568,200.0
31.78829,5.82574,200.0
31.74939,5.23044,200.0
31.84513,5.05716,200.0
31.84847,5.0564,200.0
32.13617,6.47245,202.0
31.95891,5.21856,201.0
32.06963,5.35403,202.0
32.51314,6.7111,202.0
32.27528,3.98968,201.0
32.40226,4.00736,201.0
32.55281,3.17137,200.0
35.05968,6.45534,130.0
35.80871,-0.25736,190.0
35.80956,-0.25328,190.0
36.87815,6.94513,190.0
36.87861,6.94054,190.0
36.42992,6.62358,150.0
36.4315,6.62146,150.0
36.74525,6.24928,14.0
36.74905,6.25489,30.0
36.76249,7.30809,150.0
36.79179,7.69947,190.0
36.87032,6.98154,190.0
35.87883,4.44645,200.0
35.88078,4.44706,200.0
36.13079,1.24133,190.0
36.18111,3.74464,20.0
36.0855,6.80624,30.0
36.08858,6.80293,20.0
36.59617,2.877,30.0
32.07203,5.35308,200.0
33.12737,3.32168,201.0
33.12788,3.31528,200.0
34.9841,5.7157,151.0
35.35028,5.76142,200.0
32.6001,6.64428,202.0
32.35901,6.9838,202.0
32.35579,6.97742,202.0
32.40306,4.00424,201.0
32.40414,4.00275,200.0
32.40361,4.00837,201.0
32.13518,6.46873,202.0
31.36065,6.05087,201.0
31.05767,8.03675,202.0
31.0583,8.03185,202.0
31.05405,8.03614,202.0
31.19037,6.78952,201.0
31.18715,6.78325,201.0
31.39667,6.93326,202.0
31.75216,5.22399,202.0
31.75167,5.22863,201.0
31.66492,6.05955,200.0
31.6654,6.05536,200.0
31.66587,6.05118,200.0
31.66066,6.06129,200.0
31.66471,6.06197,200.0
31.66515,6.05778,200.0
31.6656,6.05359,200.0
31.66605,6.0494,200.0
31.75079,5.22562,202.0
31.67864,6.19924,200.0
31.68804,6.18811,200.0
31.8509,5.05258,201.0
31.78802,6.06685,200.0
31.78847,6.06265,200.0
31.79208,6.06748,200.0
31.79749,6.05547,200.0
31.80156,6.05607,200.0
31.85171,6.05079,201.0
31.1865,6.7889,201.0
31.01563,8.16398,202.0
31.0108,8.17297,201.0
30.82804,8.02782,202.0
30.97949,5.76054,200.0
30.66292,8.10122,201.0
30.6647,8.10486,202.0
30.83814,6.5614,201.0
30.61121,8.26128,202.0
30.89937,5.58571,202.0
30.47431,7.02472,202.0
30.47495,7.02346,202.0
30.25496,8.08597,202.0
30.18241,7.68934,202.0
29.70094,6.70818,201.0
29.70029,6.71359,201.0
29.69777,6.70217,201.0
29.69395,6.70157,201.0
29.69078,6.69555,201.0
29.68632,6.70035,201.0
28.91573,9.74553,201.0
29.26904,6.48959,201.0
28.73574,9.78822,201.0
28.73558,9.15462,201.0
28.63417,9.78639,201.0
28.62417,9.78451,201.0
28.71069,9.03413,201.0
28.71559,8.94857,201.0
28.70311,8.93934,201.0
28.65257,9.26868,201.0
28.54662,9.37999,201.0
28.52656,9.12351,201.0
28.6602,7.91226,201.0
28.4658,9.05802,201.0
28.4511,9.13639,201.0
28.6514,7.68578,201.0
28.63852,7.61635,201.0
28.6855,7.19578,201.0
28.63821,7.53402,201.0
28.6376,7.53879,201.0
28.57846,7.65445,201.0
28.5615,7.51957,201.0
28.56175,7.46125,200.0
28.47781,7.51049,201.0
28.47059,7.50923,201.0
28.47712,7.50829,201.0
31.96284,5.21597,202.0
31.96116,5.21744,200.0
28.4699,7.50706,201.0
28.08092,9.78607,201.0
28.08033,9.79004,201.0
28.11261,9.37999,201.0
27.73454,9.18209,201.0
27.4121,8.84,201.0
27.70322,9.1732,201.0
27.70481,9.17258,201.0
28.15322,8.96738,201.0
27.92431,9.25186,201.0
27.92656,9.10659,201.0
27.72722,9.88017,201.0
27.76425,9.19169,201.0
27.74932,9.15139,201.0
27.73849,9.17864,201.0
27.73512,9.17803,201.0
27.40871,8.8394,201.0
35.88185,4.44489,200.0
36.18006,3.74555,20.0
35.46028,-0.39593,200.0
35.80809,-0.23688,210.0
32.55622,3.16731,200.0
27.41079,8.8408,201.0
31.05638,8.03731,202.0
31.05279,8.03823,202.0
30.66391,8.10124,201.0
28.49905,2.53531,201.0
31.05549,8.03244,202.0
35.8141,-0.26571,190.0
35.81604,-0.2675,190.0
27.79644,0.46386,201.0
36.8786,6.9396,190.0
36.79235,7.70137,190.0
36.86677,6.95545,190.0
36.86703,6.9512,190.0
36.87055,6.98193,190.0
36.87083,6.97746,190.0
36.76485,7.30698,150.0
36.181,3.74656,150.0
36.43279,6.62009,20.0
36.74709,6.24648,30.0
36.7466,6.2556,30.0
36.74685,6.251,30.0
35.88248,4.44394,200.0
35.88234,4.44678,200.0
35.35322,5.76256,150.0
34.98352,5.71294,200.0
33.12962,3.31559,200.0
32.95044,3.22738,201.0
32.60069,6.64472,202.0
32.3595,6.9814,202.0
32.55504,3.16681,200.0
31.39625,6.93988,202.0
31.3639,6.0507,201.0
31.35852,6.05013,201.0
31.36125,6.0522,201.0
31.19178,6.78549,201.0
31.19149,6.78904,201.0
31.18664,6.78491,201.0
31.05894,8.03235,202.0
31.05841,8.03827,202.0
31.05419,8.03177,202.0
31.01827,8.16427,202.0
31.01304,8.16934,201.0
31.01356,8.16361,202.0
30.9784,5.75861,201.0
30.97812,5.76268,200.0
30.84017,6.5578,201.0
30.89636,5.58217,202.0
30.88102,5.64329,202.0
30.6665,8.10063,202.0
30.66502,8.09886,201.0
30.66446,8.10471,202.0
30.47412,7.02362,202.0
30.47384,7.02696,202.0
30.41244,6.54229,201.0
30.25619,8.08629,202.0
30.1802,7.68898,202.0
30.18089,7.68874,202.0
29.7026,6.71015,201.0
29.7023,6.71356,201.0
29.6984,6.69935,201.0
29.6981,6.70276,201.0
29.69781,6.70617,201.0
29.68852,6.69479,201.0
29.68823,6.6982,201.0
29.27127,6.48937,201.0
29.27098,6.49284,201.0
29.26615,6.48879,201.0
31.49476,5.8447,200.0
31.39983,6.93344,202.0
31.40009,6.92993,202.0
31.39419,6.93985,202.0
31.50021,5.84521,200.0
28.7366,9.15144,201.0
31.58565,5.95223,200.0
31.59078,5.95674,200.0
31.58716,5.9545,200.0
31.58744,5.95054,200.0
31.59259,5.95505,200.0
31.6348,5.97616,200.0
31.63451,5.9802,200.0
31.64446,5.99344,200.0
31.65017,5.98996,200.0
31.66167,6.0557,200.0
31.66197,6.05171,200.0
31.66138,6.0597,200.0
31.66676,6.0604,200.0
31.66706,6.0564,200.0
31.66736,6.05241,200.0
31.66765,6.04841,200.0
31.67874,6.04561,200.0
31.66966,6.05415,200.0
31.66994,6.05014,200.0
31.68101,6.04731,200.0
31.68746,6.18765,200.0
31.75189,5.22565,202.0
31.70881,5.96063,200.0
31.70909,5.95662,200.0
31.84887,5.05623,201.0
31.84918,5.05161,201.0
31.78841,6.06659,200.0
31.78871,6.06261,200.0
31.7941,6.0632,200.0
31.85044,5.05312,201.0
31.79097,6.06104,200.0
31.7907,6.06503,200.0
31.80652,5.99361,200.0
31.80234,6.0541,200.0
31.85156,6.05107,201.0
31.85185,6.04703,201.0
31.96054,5.21558,200.0
31.96311,5.21433,201.0
32.07667,5.35231,200.0
32.27952,3.98778,201.0
32.27981,3.9824,202.0
32.13829,6.46675,202.0
32.138,6.4706,202.0
32.40156,4.00597,201.0
32.40185,4.00057,200.0
31.39683,6.93286,202.0
31.39713,6.92935,202.0
29.26073,6.49167,201.0
28.91628,9.7447,201.0
28.73929,9.78828,201.0
28.63665,9.78509,201.0
28.71411,9.03348,201.0
28.70976,9.03292,201.0
28.71444,8.94626,200.0
28.7062,8.94031,201.0
28.65446,9.26694,201.0
28.54838,9.37825,201.0
28.68787,7.19241,201.0
28.6386,7.6135,201.0
28.63622,7.53688,201.0
28.46688,9.05595,201.0
28.44992,9.13423,201.0
28.57743,7.65263,201.0
27.73853,9.17863,201.0
27.75002,9.1529,201.0
27.7673,9.19177,201.0
28.08323,9.7844,201.0
28.08276,9.78857,201.0
28.07864,9.78795,201.0
27.72568,9.87842,201.0
28.15481,8.96859,201.0
27.92805,9.24834,201.0
27.92757,9.25281,201.0
28.58034,7.65722,201.0
28.56091,7.46114,200.0
28.47905,7.51027,201.0
28.47873,7.5097,201.0
27.41065,8.83633,201.0
28.11708,0.30555,201.0
28.11941,0.30328,201.0
27.70448,9.17419,201.0
35.81516,-0.26878,190.0
35.87947,4.44835,200.0
36.17891,3.74883,150.0
36.3345,5.48318,150.0
36.33309,5.48129,150.0
36.43157,6.62386,150.0
36.74709,6.25664,30.0
36.86696,6.98236,190.0
35.80498,-0.34267,190.0
35.80493,-0.24215,190.0
35.808,-0.25618,190.0
35.81208,-0.25472,190.0
29.69211,6.69868,201.0
32.35731,6.98053,202.0
32.3599,6.97992,202.0
33.12538,3.31721,200.0
33.12808,3.32075,200.0
33.12385,3.31473,201.0
33.06821,3.32991,200.0
32.13682,6.46539,202.0
32.135,6.47167,202.0
32.13556,6.47143,202.0
32.93535,3.23508,200.0
32.74911,3.18325,201.0
32.07398,5.35058,200.0
33.47331,-0.34349,201.0
31.85089,6.05147,201.0
32.39978,4.00535,200.0
32.40101,4.00072,200.0
31.80227,6.05282,200.0
31.80071,6.05475,200.0
31.79109,6.0645,200.0
31.78485,6.0622,200.0
32.55373,3.16779,200.0
31.96028,5.21653,200.0
31.68838,6.18255,200.0
32.27575,3.98483,201.0
31.96108,5.21389,200.0
32.27934,3.98753,201.0
31.68687,6.18674,200.0
32.27376,3.98559,201.0
31.66833,6.05535,200.0
31.66379,6.04695,200.0
31.66203,6.05319,200.0
31.66029,6.05935,200.0
31.39688,6.92868,202.0
31.39487,6.93561,201.0
31.63177,6.0624,200.0
31.64482,5.99204,200.0
31.64654,5.98598,200.0
31.63412,5.98117,200.0
31.64415,5.99118,200.0
31.64246,5.9973,200.0
31.63343,5.98024,200.0
31.84852,5.05065,201.0
31.84706,5.05603,200.0
31.59151,5.95785,202.0
31.74878,5.22323,202.0
31.49781,5.84541,200.0
31.18741,6.78312,201.0
31.1854,6.79001,201.0
31.35699,6.04952,201.0
31.19076,6.78854,201.0
31.18425,6.78595,201.0
31.35642,6.05209,201.0
30.83704,6.55529,201.0
30.97998,5.75861,201.0
30.97827,5.76474,200.0
30.89746,5.58111,202.0
30.47172,7.02238,200.0
29.7034,6.71119,201.0
29.6967,6.70859,201.0
29.6854,6.69611,201.0
29.27051,6.49316,201.0
27.79837,0.46024,201.0
28.1164,0.30749,201.0
29.26448,6.49156,201.0
27.92559,9.24945,201.0
27.40794,8.84136,201.0
27.72495,9.87975,201.0
27.75147,9.156,201.0
27.75025,9.1504,201.0
27.76464,9.19389,201.0
28.70431,8.93958,201.0
28.57547,7.65838,201.0
28.57392,7.65792,201.0
28.55753,7.5192,201.0
28.63882,7.61687,201.0
28.60068,7.26261,201.0
28.68485,7.19633,201.0
28.68537,7.19369,201.0
29.68785,6.69833,201.0
30.47206,7.0257,200.0
30.66273,8.10238,202.0
30.61019,8.26384,202.0
31.28537,8.3619,202.0
28.46404,9.06026,201.0
31.28559,8.36368,202.0
31.05508,8.03766,202.0
29.78938,6.84834,202.0
29.69454,6.70174,201.0
29.68857,6.69973,201.0
28.25,9.26888,201.0
28.08359,9.78577,201.0
28.07914,9.78695,201.0
28.46601,9.0576,201.0
28.54641,9.38064,201.0
28.73567,9.79064,201.0
28.73158,9.15352,201.0
28.71111,9.0376,201.0
31.18518,6.78856,201.0
32.1329,6.47273,202.0
31.7966,6.05832,200.0
31.78736,6.06518,200.0
31.78822,6.06873,200.0
31.66352,6.05577,201.0
31.6644,6.05941,200.0
31.66265,6.05216,201.0
31.66019,6.06455,200.0
31.63407,5.97967,200.0
31.63495,5.98331,200.0
31.63306,6.06541,202.0
31.58378,5.95745,200.0
31.35822,6.0543,201.0
31.39547,6.94189,202.0
31.39061,6.9434,202.0
31.3977,6.93424,202.0
31.39435,6.9423,202.0
30.89566,5.58739,202.0
31.84945,5.05842,200.0
31.18596,6.79189,201.0
32.51048,6.71012,202.0
32.35838,6.98586,202.0
31.84842,5.05436,200.0
28.55948,7.46845,200.0
27.79833,0.46518,201.0
28.11297,0.30716,201.0
28.63831,7.62012,200.0
32.27506,3.98802,201.0
29.78481,6.84998,202.0
29.79004,6.84881,202.0
30.47104,7.03125,202.0
30.46773,7.03014,202.0
31.39268,6.93858,201.0
31.3967,6.93983,202.0
31.49557,5.84631,200.0
31.63236,5.9842,200.0
31.66279,6.0616,200.0
31.6625,6.05451,200.0
31.65734,6.06064,200.0
31.66389,6.05297,201.0
32.27483,3.98935,201.0
32.55409,3.17083,200.0
32.39912,4.01076,200.0
32.39886,4.00525,200.0
32.55516,3.16942,200.0
36.87364,6.97852,190.0
36.87356,6.97571,190.0
35.35011,5.75748,200.0
35.34846,5.75858,200.0
34.98185,5.71188,200.0
28.91761,9.74778,201.0
30.66839,8.10101,202.0
31.00985,8.17242,201.0
31.01672,8.16187,202.0
31.01424,8.17009,201.0
31.01481,8.15893,202.0
31.05892,8.03553,202.0
31.05922,8.02979,202.0
31.1921,6.78454,201.0
31.18822,6.78525,201.0
31.28838,8.35861,202.0
31.40034,6.92894,202.0
31.39715,6.92969,202.0
31.66499,6.05418,201.0
31.66526,6.04647,200.0
32.35808,6.97664,202.0
30.47622,7.0185,202.0
30.47592,7.025,202.0
30.4713,7.02519,200.0
30.25694,8.08249,202.0
30.18351,7.68313,202.0
29.70451,6.70585,201.0
29.69815,6.69869,201.0
29.69179,6.69156,200.0
29.27168,6.48839,201.0
28.92204,9.74522,201.0
28.91645,9.74464,201.0
28.91793,9.74353,201.0
28.73608,9.78695,201.0
28.73521,9.14959,201.0
28.63975,7.53512,201.0
28.6364,9.78175,201.0
28.63609,9.7859,201.0
28.65652,9.26788,201.0
28.54929,9.37717,201.0
28.68748,7.18974,201.0
28.65322,7.68209,201.0
28.63824,7.61225,201.0
28.52661,9.12088,201.0
28.68648,7.19397,201.0
28.08003,9.78911,201.0
28.64103,7.61609,200.0
28.70285,8.93613,201.0
28.58183,7.65178,201.0
28.46663,9.05351,201.0
28.56434,7.51776,201.0
28.46631,9.05812,201.0
28.56131,7.45926,200.0
28.44928,9.13564,201.0
28.56525,7.46248,200.0
28.56193,7.51464,201.0
28.44858,9.13636,201.0
28.47315,7.50756,201.0
28.11049,9.3757,201.0
28.12782,9.37321,201.0
28.08034,9.78504,201.0
27.73759,9.17753,201.0
27.75102,9.15203,201.0
27.76517,9.19364,201.0
27.76551,9.18923,201.0
27.92583,9.25119,201.0
27.92615,9.24676,201.0
28.11332,9.37718,201.0
28.08046,9.78567,201.0
28.73445,9.15127,201.0
28.71977,8.9471,201.0
28.7138,9.03212,201.0
28.71391,8.9466,200.0
28.70871,8.93666,201.0
27.15046,8.80364,201.0
27.41125,8.83911,201.0
27.41115,8.83837,201.0
34.98225,5.71505,200.0
35.09501,5.64529,201.0
35.34832,5.75856,200.0
35.8799,4.44643,200.0
35.88065,4.44958,200.0
36.59631,2.88029,20.0
36.66441,3.06915,190.0
36.33254,5.48067,150.0
36.33681,5.48211,150.0
36.74632,6.25779,30.0
36.74762,6.25224,30.0
36.79061,7.70255,190.0
36.78855,7.70197,190.0
31.23487,8.56229,202.0
31.84958,6.04916,201.0
31.84878,6.05245,201.0
31.28685,8.3608,202.0
31.23438,8.5651,201.0
31.84947,6.04889,201.0
31.84869,6.05218,201.0
32.27586,3.98522,201.0
31.80083,6.05424,200.0
31.8045,5.99488,200.0
31.78789,6.06429,200.0
31.78709,6.06764,200.0
31.94195,4.99915,202.0
31.70704,5.96029,200.0
31.66452,6.04981,200.0
31.66371,6.05317,201.0
31.66291,6.05653,201.0
31.6621,6.05986,200.0
31.6613,6.06321,200.0
31.64719,5.9904,200.0
31.6464,5.99368,200.0
31.62529,6.05891,202.0
31.64721,5.99018,200.0
31.62575,6.05889,202.0
31.64643,5.99347,200.0
31.84826,5.05545,200.0
31.63334,5.98205,200.0
31.63412,5.97874,200.0
31.39952,6.93212,202.0
31.39859,6.9359,202.0
31.39341,6.9342,201.0
31.59166,5.95811,202.0
31.74894,5.22656,201.0
31.05768,8.03635,202.0
31.49732,5.84458,200.0
31.49655,5.84782,200.0
31.49246,5.84299,200.0
31.40823,5.97573,202.0
31.40744,5.97905,202.0
31.40332,5.97411,202.0
31.40411,5.9708,202.0
31.40254,5.97743,202.0
31.1906,6.7893,201.0
31.18637,6.78382,201.0
31.35872,6.05008,201.0
30.82601,8.02707,202.0
30.66535,8.10031,202.0
30.66434,8.09983,201.0
32.74686,3.17965,200.0
32.13436,6.46651,202.0
32.13352,6.46995,202.0
32.93003,3.24714,200.0
32.93002,3.23436,200.0
32.94418,3.2292,200.0
32.94827,3.2304,201.0
33.06779,3.33081,200.0
33.12351,3.31445,201.0
33.12665,3.32017,200.0
33.13524,3.36828,201.0
32.35823,6.97829,202.0
32.35733,6.98194,202.0
32.59895,6.64558,202.0
32.59738,6.645,202.0
35.53174,-0.2743,151.0
35.76759,-0.26703,190.0
35.77016,-0.26163,30.0
35.80544,-0.3415,190.0
35.80563,-0.24254,190.0
35.80801,-0.25604,190.0
35.81137,-0.25511,190.0
30.66319,8.10435,202.0
30.8372,6.55746,201.0
35.81375,-0.26861,190.0
35.81712,-0.26768,190.0
32.40479,4.00554,200.0
32.40046,4.00427,200.0
32.07192,5.35193,200.0
32.55425,3.16948,200.0
31.28855,8.35869,202.0
29.69358,6.6985,201.0
30.83733,6.55812,201.0
30.97944,5.76106,200.0
30.89534,5.58191,202.0
30.89458,5.58516,202.0
30.87583,5.64204,200.0
30.25616,8.08418,202.0
30.25052,8.08223,202.0
30.47412,7.02356,202.0
30.47313,7.02756,202.0
30.18385,7.69241,202.0
30.17946,7.68606,202.0
30.41016,6.5414,201.0
31.85379,-1.93295,201.0
28.91733,9.74469,201.0
29.70223,6.70984,201.0
29.70124,6.71377,201.0
29.69987,6.69628,200.0
29.6979,6.70417,201.0
29.69692,6.70811,201.0
29.69259,6.70244,201.0
