longitude,latitude
3.2761318210002166,19.01023082700009
3.3261318210002173,19.01023082700009
3.376131821000218,19.01023082700009
3.4261318210002187,19.01023082700009
3.4761318210002194,19.01023082700009
3.52613182100022,19.01023082700009
3.576131821000221,19.01023082700009
3.226131821000216,19.06023082700009
3.2761318210002166,19.06023082700009
3.3261318210002173,19.06023082700009
3.376131821000218,19.06023082700009
3.4261318210002187,19.06023082700009
3.4761318210002194,19.06023082700009
3.52613182100022,19.06023082700009
3.576131821000221,19.06023082700009
3.6261318210002216,19.06023082700009
3.6761318210002223,19.06023082700009
3.726131821000223,19.06023082700009
3.7761318210002237,19.06023082700009
3.8261318210002244,19.06023082700009
3.176131821000215,19.11023082700009
3.226131821000216,19.11023082700009
3.2761318210002166,19.11023082700009
3.3261318210002173,19.11023082700009
3.376131821000218,19.11023082700009
3.4261318210002187,19.11023082700009
3.4761318210002194,19.11023082700009
3.52613182100022,19.11023082700009
3.576131821000221,19.11023082700009
3.6261318210002216,19.11023082700009
3.6761318210002223,19.11023082700009
3.726131821000223,19.11023082700009
3.7761318210002237,19.11023082700009
3.8261318210002244,19.11023082700009
3.876131821000225,19.11023082700009
3.926131821000226,19.11023082700009
3.9761318210002266,19.11023082700009
4.026131821000227,19.11023082700009
4.076131821000228,19.11023082700009
3.1261318210002145,19.160230827000092
3.176131821000215,19.160230827000092
3.226131821000216,19.160230827000092
3.2761318210002166,19.160230827000092
3.3261318210002173,19.160230827000092
3.376131821000218,19.160230827000092
3.4261318210002187,19.160230827000092
3.4761318210002194,19.160230827000092
3.52613182100022,19.160230827000092
3.576131821000221,19.160230827000092
3.6261318210002216,19.160230827000092
3.6761318210002223,19.160230827000092
3.726131821000223,19.160230827000092
3.7761318210002237,19.160230827000092
3.8261318210002244,19.160230827000092
3.876131821000225,19.160230827000092
3.926131821000226,19.160230827000092
3.9761318210002266,19.160230827000092
4.026131821000227,19.160230827000092
4.076131821000228,19.160230827000092
4.126131821000229,19.160230827000092
4.176131821000229,19.160230827000092
4.22613182100023,19.160230827000092
4.276131821000231,19.160230827000092
4.3261318210002315,19.160230827000092
3.176131821000215,19.210230827000093
3.226131821000216,19.210230827000093
3.2761318210002166,19.210230827000093
3.3261318210002173,19.210230827000093
3.376131821000218,19.210230827000093
3.4261318210002187,19.210230827000093
3.4761318210002194,19.210230827000093
3.52613182100022,19.210230827000093
3.576131821000221,19.210230827000093
3.6261318210002216,19.210230827000093
3.6761318210002223,19.210230827000093
3.726131821000223,19.210230827000093
3.7761318210002237,19.210230827000093
3.8261318210002244,19.210230827000093
3.876131821000225,19.210230827000093
3.926131821000226,19.210230827000093
3.9761318210002266,19.210230827000093
4.026131821000227,19.210230827000093
4.076131821000228,19.210230827000093
4.126131821000229,19.210230827000093
4.176131821000229,19.210230827000093
4.22613182100023,19.210230827000093
4.276131821000231,19.210230827000093
4.3261318210002315,19.210230827000093
4.376131821000232,19.210230827000093
4.426131821000233,19.210230827000093
4.476131821000234,19.210230827000093
4.526131821000234,19.210230827000093
4.576131821000235,19.210230827000093
3.226131821000216,19.260230827000093
3.2761318210002166,19.260230827000093
3.3261318210002173,19.260230827000093
3.376131821000218,19.260230827000093
3.4261318210002187,19.260230827000093
3.4761318210002194,19.260230827000093
3.52613182100022,19.260230827000093
3.576131821000221,19.260230827000093
3.6261318210002216,19.260230827000093
3.6761318210002223,19.260230827000093
3.726131821000223,19.260230827000093
3.7761318210002237,19.260230827000093
3.8261318210002244,19.260230827000093
3.876131821000225,19.260230827000093
3.926131821000226,19.260230827000093
3.9761318210002266,19.260230827000093
4.026131821000227,19.260230827000093
4.076131821000228,19.260230827000093
4.126131821000229,19.260230827000093
4.176131821000229,19.260230827000093
4.22613182100023,19.260230827000093
4.276131821000231,19.260230827000093
4.3261318210002315,19.260230827000093
4.376131821000232,19.260230827000093
4.426131821000233,19.260230827000093
4.476131821000234,19.260230827000093
4.526131821000234,19.260230827000093
4.576131821000235,19.260230827000093
4.626131821000236,19.260230827000093
4.6761318210002365,19.260230827000093
