latitude,longitude,GRIDCODE
19.01023082700009,3.2761318210002166,202.0
19.01023082700009,3.3261318210002173,201.0
19.01023082700009,3.376131821000218,202.0
19.01023082700009,3.4261318210002187,201.0
19.01023082700009,3.4761318210002194,201.0
19.01023082700009,3.52613182100022,201.0
19.01023082700009,3.576131821000221,201.0
19.06023082700009,3.226131821000216,201.0
19.06023082700009,3.2761318210002166,201.0
19.06023082700009,3.3261318210002173,202.0
19.06023082700009,3.376131821000218,202.0
19.06023082700009,3.4261318210002187,201.0
19.06023082700009,3.4761318210002194,202.0
19.06023082700009,3.52613182100022,202.0
19.06023082700009,3.576131821000221,202.0
19.06023082700009,3.6261318210002216,201.0
19.06023082700009,3.6761318210002223,201.0
19.06023082700009,3.726131821000223,201.0
19.06023082700009,3.776131821000224,202.0
19.06023082700009,3.826131821000224,202.0
19.11023082700009,3.176131821000215,202.0
19.11023082700009,3.226131821000216,202.0
19.11023082700009,3.2761318210002166,202.0
19.11023082700009,3.3261318210002173,202.0
19.11023082700009,3.376131821000218,201.0
19.11023082700009,3.4261318210002187,201.0
19.11023082700009,3.4761318210002194,201.0
19.11023082700009,3.52613182100022,201.0
19.11023082700009,3.576131821000221,201.0
19.11023082700009,3.6261318210002216,201.0
19.11023082700009,3.6761318210002223,201.0
19.11023082700009,3.726131821000223,201.0
19.11023082700009,3.776131821000224,201.0
19.11023082700009,3.826131821000224,202.0
19.11023082700009,3.876131821000225,201.0
19.11023082700009,3.926131821000226,201.0
19.11023082700009,3.9761318210002266,202.0
19.11023082700009,4.026131821000227,202.0
19.11023082700009,4.076131821000228,201.0
19.16023082700009,3.1261318210002145,201.0
19.16023082700009,3.176131821000215,202.0
19.16023082700009,3.226131821000216,202.0
19.16023082700009,3.2761318210002166,202.0
19.16023082700009,3.3261318210002173,202.0
19.16023082700009,3.376131821000218,202.0
19.16023082700009,3.4261318210002187,201.0
19.16023082700009,3.4761318210002194,202.0
19.16023082700009,3.52613182100022,201.0
19.16023082700009,3.576131821000221,202.0
19.16023082700009,3.6261318210002216,201.0
19.16023082700009,3.6761318210002223,201.0
19.16023082700009,3.726131821000223,201.0
19.16023082700009,3.776131821000224,201.0
19.16023082700009,3.826131821000224,201.0
19.16023082700009,3.876131821000225,201.0
19.16023082700009,3.926131821000226,201.0
19.16023082700009,3.9761318210002266,202.0
19.16023082700009,4.026131821000227,201.0
19.16023082700009,4.076131821000228,202.0
19.16023082700009,4.126131821000229,202.0
19.16023082700009,4.176131821000229,202.0
19.16023082700009,4.22613182100023,201.0
19.16023082700009,4.276131821000231,201.0
19.16023082700009,4.326131821000232,201.0
19.210230827000093,3.176131821000215,201.0
19.210230827000093,3.226131821000216,202.0
19.210230827000093,3.2761318210002166,202.0
19.210230827000093,3.3261318210002173,202.0
19.210230827000093,3.376131821000218,202.0
19.210230827000093,3.4261318210002187,200.0
19.210230827000093,3.4761318210002194,201.0
19.210230827000093,3.52613182100022,202.0
19.210230827000093,3.576131821000221,201.0
19.210230827000093,3.6261318210002216,200.0
19.210230827000093,3.6761318210002223,202.0
19.210230827000093,3.726131821000223,202.0
19.210230827000093,3.776131821000224,200.0
19.210230827000093,3.826131821000224,200.0
19.210230827000093,3.876131821000225,202.0
19.210230827000093,3.926131821000226,202.0
19.210230827000093,3.9761318210002266,202.0
19.210230827000093,4.026131821000227,200.0
19.210230827000093,4.076131821000228,201.0
19.210230827000093,4.126131821000229,201.0
19.210230827000093,4.176131821000229,200.0
19.210230827000093,4.22613182100023,201.0
19.210230827000093,4.276131821000231,201.0
19.210230827000093,4.326131821000232,200.0
19.210230827000093,4.376131821000232,201.0
19.210230827000093,4.426131821000233,201.0
19.210230827000093,4.476131821000234,201.0
19.210230827000093,4.526131821000234,201.0
19.210230827000093,4.576131821000235,200.0
19.260230827000093,3.226131821000216,202.0
19.260230827000093,3.2761318210002166,202.0
19.260230827000093,3.3261318210002173,201.0
19.260230827000093,3.376131821000218,201.0
19.260230827000093,3.4261318210002187,200.0
19.260230827000093,3.4761318210002194,200.0
19.260230827000093,3.52613182100022,202.0
19.260230827000093,3.576131821000221,201.0
19.260230827000093,3.6261318210002216,201.0
19.260230827000093,3.6761318210002223,201.0
19.260230827000093,3.726131821000223,201.0
19.260230827000093,3.776131821000224,202.0
19.260230827000093,3.826131821000224,201.0
19.260230827000093,3.876131821000225,201.0
19.260230827000093,3.926131821000226,202.0
19.260230827000093,3.9761318210002266,201.0
19.260230827000093,4.026131821000227,201.0
19.260230827000093,4.076131821000228,201.0
19.260230827000093,4.126131821000229,201.0
19.260230827000093,4.176131821000229,201.0
19.260230827000093,4.22613182100023,200.0
19.260230827000093,4.276131821000231,200.0
19.260230827000093,4.326131821000232,200.0
19.260230827000093,4.376131821000232,201.0
19.260230827000093,4.426131821000233,200.0
19.260230827000093,4.476131821000234,200.0
19.260230827000093,4.526131821000234,201.0
19.260230827000093,4.576131821000235,201.0
19.260230827000093,4.626131821000236,201.0
19.260230827000093,4.6761318210002365,201.0
19.260230827000093,4.726131821000237,200.0
19.260230827000093,4.776131821000238,201.0
19.260230827000093,4.826131821000239,201.0
19.31023082700009,3.226131821000216,202.0
19.31023082700009,3.2761318210002166,200.0
19.31023082700009,3.3261318210002173,202.0
19.31023082700009,3.376131821000218,200.0
19.31023082700009,3.4261318210002187,201.0
19.31023082700009,3.4761318210002194,201.0
19.31023082700009,3.52613182100022,201.0
19.31023082700009,3.576131821000221,201.0
19.31023082700009,3.6261318210002216,201.0
19.31023082700009,3.6761318210002223,201.0
19.31023082700009,3.726131821000223,202.0
19.31023082700009,3.776131821000224,201.0
19.31023082700009,3.826131821000224,201.0
19.31023082700009,3.876131821000225,201.0
19.31023082700009,3.926131821000226,201.0
19.31023082700009,3.9761318210002266,201.0
19.31023082700009,4.026131821000227,200.0
19.31023082700009,4.076131821000228,201.0
19.31023082700009,4.126131821000229,201.0
19.31023082700009,4.176131821000229,200.0
19.31023082700009,4.22613182100023,201.0
19.31023082700009,4.276131821000231,201.0
19.31023082700009,4.326131821000232,201.0
19.31023082700009,4.376131821000232,201.0
19.31023082700009,4.426131821000233,202.0
19.31023082700009,4.476131821000234,201.0
19.31023082700009,4.526131821000234,201.0
19.31023082700009,4.576131821000235,200.0
19.31023082700009,4.626131821000236,201.0
19.31023082700009,4.6761318210002365,201.0
19.31023082700009,4.726131821000237,201.0
19.31023082700009,4.776131821000238,200.0
19.31023082700009,4.826131821000239,202.0
19.31023082700009,4.876131821000239,202.0
19.31023082700009,4.92613182100024,202.0
19.31023082700009,4.976131821000241,200.0
19.31023082700009,5.0261318210002415,201.0
19.31023082700009,5.076131821000242,201.0
19.31023082700009,5.126131821000243,201.0
19.36023082700009,3.2761318210002166,202.0
19.36023082700009,3.3261318210002173,200.0
19.36023082700009,3.376131821000218,200.0
19.36023082700009,3.4261318210002187,202.0
19.36023082700009,3.4761318210002194,202.0
19.36023082700009,3.52613182100022,201.0
19.36023082700009,3.576131821000221,201.0
19.36023082700009,3.6261318210002216,201.0
19.36023082700009,3.6761318210002223,200.0
19.36023082700009,3.726131821000223,201.0
19.36023082700009,3.776131821000224,200.0
19.36023082700009,3.826131821000224,200.0
19.36023082700009,3.876131821000225,201.0
19.36023082700009,3.926131821000226,200.0
19.36023082700009,3.9761318210002266,201.0
19.36023082700009,4.026131821000227,202.0
19.36023082700009,4.076131821000228,201.0
19.36023082700009,4.126131821000229,200.0
19.36023082700009,4.176131821000229,201.0
19.36023082700009,4.22613182100023,202.0
19.36023082700009,4.276131821000231,202.0
19.36023082700009,4.326131821000232,202.0
19.36023082700009,4.376131821000232,201.0
19.36023082700009,4.426131821000233,202.0
19.36023082700009,4.476131821000234,201.0
19.36023082700009,4.526131821000234,202.0
19.36023082700009,4.576131821000235,201.0
19.36023082700009,4.626131821000236,202.0
19.36023082700009,4.6761318210002365,202.0
19.36023082700009,4.726131821000237,202.0
19.36023082700009,4.776131821000238,202.0
