latitude,longitude,tmin
19.01023082700009,3.2761318210002166,22.0
19.01023082700009,3.3261318210002173,22.0
19.01023082700009,3.376131821000218,22.0
19.01023082700009,3.4261318210002187,22.125
19.01023082700009,3.4761318210002194,22.125
19.01023082700009,3.52613182100022,22.5
19.01023082700009,3.576131821000221,22.5
19.06023082700009,3.226131821000216,18.0
19.06023082700009,3.2761318210002166,22.0
19.06023082700009,3.3261318210002173,22.0
19.06023082700009,3.376131821000218,22.0
19.06023082700009,3.4261318210002187,22.125
19.06023082700009,3.4761318210002194,22.125
19.06023082700009,3.52613182100022,22.5
19.06023082700009,3.576131821000221,22.5
19.06023082700009,3.6261318210002216,22.75
19.06023082700009,3.6761318210002223,22.875
19.06023082700009,3.726131821000223,22.875
19.06023082700009,3.776131821000224,18.0
19.06023082700009,3.826131821000224,18.0
19.11023082700009,3.176131821000215,22.0
19.11023082700009,3.226131821000216,22.0
19.11023082700009,3.2761318210002166,22.0
19.11023082700009,3.3261318210002173,22.0
19.11023082700009,3.376131821000218,22.0
19.11023082700009,3.4261318210002187,22.125
19.11023082700009,3.4761318210002194,22.125
19.11023082700009,3.52613182100022,22.25
19.11023082700009,3.576131821000221,22.25
19.11023082700009,3.6261318210002216,22.375
19.11023082700009,3.6761318210002223,22.5
19.11023082700009,3.726131821000223,22.5
19.11023082700009,3.776131821000224,22.875
19.11023082700009,3.826131821000224,22.875
19.11023082700009,3.876131821000225,23.0
19.11023082700009,3.926131821000226,22.75
19.11023082700009,3.9761318210002266,22.75
19.11023082700009,4.026131821000227,23.0
19.11023082700009,4.076131821000228,23.0
19.16023082700009,3.1261318210002145,22.0
19.16023082700009,3.176131821000215,22.0
19.16023082700009,3.226131821000216,22.0
19.16023082700009,3.2761318210002166,22.0
19.16023082700009,3.3261318210002173,22.0
19.16023082700009,3.376131821000218,22.0
19.16023082700009,3.4261318210002187,22.125
19.16023082700009,3.4761318210002194,22.125
19.16023082700009,3.52613182100022,22.25
19.16023082700009,3.576131821000221,22.25
19.16023082700009,3.6261318210002216,22.375
19.16023082700009,3.6761318210002223,22.5
19.16023082700009,3.726131821000223,22.5
19.16023082700009,3.776131821000224,22.875
19.16023082700009,3.826131821000224,22.875
19.16023082700009,3.876131821000225,23.0
19.16023082700009,3.926131821000226,22.75
19.16023082700009,3.9761318210002266,22.75
19.16023082700009,4.026131821000227,23.0
19.16023082700009,4.076131821000228,23.0
19.16023082700009,4.126131821000229,23.0
19.16023082700009,4.176131821000229,18.0
19.16023082700009,4.22613182100023,18.0
19.16023082700009,4.276131821000231,18.0
19.16023082700009,4.326131821000232,18.0
19.210230827000093,3.176131821000215,22.0
19.210230827000093,3.226131821000216,22.0
19.210230827000093,3.2761318210002166,22.0
19.210230827000093,3.3261318210002173,22.0
19.210230827000093,3.376131821000218,22.0
19.210230827000093,3.4261318210002187,22.0
19.210230827000093,3.4761318210002194,22.0
19.210230827000093,3.52613182100022,22.0
19.210230827000093,3.576131821000221,22.0
19.210230827000093,3.6261318210002216,22.0
19.210230827000093,3.6761318210002223,22.0
19.210230827000093,3.726131821000223,22.0
19.210230827000093,3.776131821000224,22.0
19.210230827000093,3.826131821000224,22.0
19.210230827000093,3.876131821000225,22.0
19.210230827000093,3.926131821000226,22.5
19.210230827000093,3.9761318210002266,22.5
19.210230827000093,4.026131821000227,22.625
19.210230827000093,4.076131821000228,22.625
19.210230827000093,4.126131821000229,22.875
19.210230827000093,4.176131821000229,22.625
19.210230827000093,4.22613182100023,22.625
19.210230827000093,4.276131821000231,22.875
19.210230827000093,4.326131821000232,22.875
19.210230827000093,4.376131821000232,22.625
19.210230827000093,4.426131821000233,22.875
19.210230827000093,4.476131821000234,22.875
19.210230827000093,4.526131821000234,23.0
19.210230827000093,4.576131821000235,23.0
19.260230827000093,3.226131821000216,22.0
19.260230827000093,3.2761318210002166,22.0
19.260230827000093,3.3261318210002173,22.0
19.260230827000093,3.376131821000218,22.0
19.260230827000093,3.4261318210002187,22.0
19.260230827000093,3.4761318210002194,22.0
19.260230827000093,3.52613182100022,22.0
19.260230827000093,3.576131821000221,22.0
19.260230827000093,3.6261318210002216,22.0
19.260230827000093,3.6761318210002223,22.0
19.260230827000093,3.726131821000223,22.0
19.260230827000093,3.776131821000224,22.0
19.260230827000093,3.826131821000224,22.0
19.260230827000093,3.876131821000225,22.0
19.260230827000093,3.926131821000226,22.125
19.260230827000093,3.9761318210002266,22.125
19.260230827000093,4.026131821000227,22.0
19.260230827000093,4.076131821000228,22.0
19.260230827000093,4.126131821000229,22.75
19.260230827000093,4.176131821000229,22.375
19.260230827000093,4.22613182100023,22.375
19.260230827000093,4.276131821000231,22.5
19.260230827000093,4.326131821000232,22.5
19.260230827000093,4.376131821000232,22.5
19.260230827000093,4.426131821000233,22.5
19.260230827000093,4.476131821000234,22.5
19.260230827000093,4.526131821000234,22.75
19.260230827000093,4.576131821000235,22.75
19.260230827000093,4.626131821000236,22.875
19.260230827000093,4.6761318210002365,23.0
19.260230827000093,4.726131821000237,23.0
19.260230827000093,4.776131821000238,23.0
19.260230827000093,4.826131821000239,23.0
19.31023082700009,3.226131821000216,22.0
19.31023082700009,3.2761318210002166,22.0
19.31023082700009,3.3261318210002173,22.0
19.31023082700009,3.376131821000218,22.0
19.31023082700009,3.4261318210002187,22.0
19.31023082700009,3.4761318210002194,22.0
19.31023082700009,3.52613182100022,22.0
19.31023082700009,3.576131821000221,22.0
19.31023082700009,3.6261318210002216,22.0
19.31023082700009,3.6761318210002223,22.0
19.31023082700009,3.726131821000223,22.0
19.31023082700009,3.776131821000224,22.0
19.31023082700009,3.826131821000224,22.0
19.31023082700009,3.876131821000225,22.0
19.31023082700009,3.926131821000226,22.125
19.31023082700009,3.9761318210002266,22.125
19.31023082700009,4.026131821000227,22.0
19.31023082700009,4.076131821000228,22.0
19.31023082700009,4.126131821000229,22.75
19.31023082700009,4.176131821000229,22.375
19.31023082700009,4.22613182100023,22.375
19.31023082700009,4.276131821000231,22.5
19.31023082700009,4.326131821000232,22.5
19.31023082700009,4.376131821000232,22.5
19.31023082700009,4.426131821000233,22.5
19.31023082700009,4.476131821000234,22.5
19.31023082700009,4.526131821000234,22.75
19.31023082700009,4.576131821000235,22.75
19.31023082700009,4.626131821000236,22.875
19.31023082700009,4.6761318210002365,23.0
19.31023082700009,4.726131821000237,23.0
19.31023082700009,4.776131821000238,23.0
19.31023082700009,4.826131821000239,23.0
19.31023082700009,4.876131821000239,23.0
19.31023082700009,4.92613182100024,23.0
19.31023082700009,4.976131821000241,23.0
19.31023082700009,5.0261318210002415,18.0
19.31023082700009,5.076131821000242,18.0
19.31023082700009,5.126131821000243,18.0
19.36023082700009,3.2761318210002166,21.875
19.36023082700009,3.3261318210002173,21.875
19.36023082700009,3.376131821000218,22.0
19.36023082700009,3.4261318210002187,22.0
19.36023082700009,3.4761318210002194,22.0
19.36023082700009,3.52613182100022,22.0
19.36023082700009,3.576131821000221,22.0
19.36023082700009,3.6261318210002216,22.0
19.36023082700009,3.6761318210002223,22.0
19.36023082700009,3.726131821000223,22.0
19.36023082700009,3.776131821000224,22.0
19.36023082700009,3.826131821000224,22.0
19.36023082700009,3.876131821000225,22.0
19.36023082700009,3.926131821000226,22.0
19.36023082700009,3.9761318210002266,22.0
19.36023082700009,4.026131821000227,22.125
19.36023082700009,4.076131821000228,22.125
19.36023082700009,4.126131821000229,22.125
19.36023082700009,4.176131821000229,22.0
19.36023082700009,4.22613182100023,22.0
19.36023082700009,4.276131821000231,22.375
19.36023082700009,4.326131821000232,22.375
19.36023082700009,4.376131821000232,22.5
19.36023082700009,4.426131821000233,22.5
19.36023082700009,4.476131821000234,22.5
19.36023082700009,4.526131821000234,22.5
19.36023082700009,4.576131821000235,22.5
19.36023082700009,4.626131821000236,22.5
19.36023082700009,4.6761318210002365,22.625
19.36023082700009,4.726131821000237,22.625
19.36023082700009,4.776131821000238,22.625
19.36023082700009,4.826131821000239,22.625
19.36023082700009,4.876131821000239,22.625
19.36023082700009,4.92613182100024,22.75
19.36023082700009,4.976131821000241,22.75
19.36023082700009,5.0261318210002415,23.0
19.36023082700009,5.076131821000242,23.0
19.36023082700009,5.126131821000243,23.0
19.36023082700009,5.176131821000244,23.0
19.36023082700009,5.226131821000244,23.0
19.36023082700009,5.276131821000245,23.0
19.36023082700009,5.326131821000246,23.0
19.36023082700009,5.3761318210002464,23.0
19.41023082700009,3.2761318210002166,21.875
19.41023082700009,3.3261318210002173,21.875
19.41023082700009,3.376131821000218,22.0
19.41023082700009,3.4261318210002187,22.0
19.41023082700009,3.4761318210002194,22.0
19.41023082700009,3.52613182100022,22.0
19.41023082700009,3.576131821000221,22.0
19.41023082700009,3.6261318210002216,22.0
19.41023082700009,3.6761318210002223,22.0
19.41023082700009,3.726131821000223,22.0
19.41023082700009,3.776131821000224,22.0
19.41023082700009,3.826131821000224,22.0
19.41023082700009,3.876131821000225,22.0
19.41023082700009,3.926131821000226,22.0
19.41023082700009,3.9761318210002266,22.0
19.41023082700009,4.026131821000227,22.125
19.41023082700009,4.076131821000228,22.125
19.41023082700009,4.126131821000229,22.125
19.41023082700009,4.176131821000229,22.0
19.41023082700009,4.22613182100023,22.0
19.41023082700009,4.276131821000231,22.375
19.41023082700009,4.326131821000232,22.375
19.41023082700009,4.376131821000232,22.5
19.41023082700009,4.426131821000233,22.5
19.41023082700009,4.476131821000234,22.5
19.41023082700009,4.526131821000234,22.5
19.41023082700009,4.576131821000235,22.5
19.41023082700009,4.626131821000236,22.5
19.41023082700009,4.6761318210002365,22.625
19.41023082700009,4.726131821000237,22.625
19.41023082700009,4.776131821000238,22.625
19.41023082700009,4.826131821000239,22.625
19.41023082700009,4.876131821000239,22.625
19.41023082700009,4.92613182100024,22.75
19.41023082700009,4.976131821000241,22.75
19.41023082700009,5.0261318210002415,23.0
19.41023082700009,5.076131821000242,23.0
19.41023082700009,5.126131821000243,23.0
19.41023082700009,5.176131821000244,23.0
19.41023082700009,5.226131821000244,23.0
19.41023082700009,5.276131821000245,23.0
19.41023082700009,5.326131821000246,23.0
19.41023082700009,5.3761318210002464,23.0
19.41023082700009,5.426131821000247,23.0
19.41023082700009,5.476131821000248,23.0
19.41023082700009,5.526131821000249,18.0
19.41023082700009,5.576131821000249,18.0
19.41023082700009,5.62613182100025,18.0
19.460230827000096,3.2761318210002166,22.0
19.460230827000096,3.3261318210002173,22.0
19.460230827000096,3.376131821000218,22.0
19.460230827000096,3.4261318210002187,22.0
19.460230827000096,3.4761318210002194,22.0
19.460230827000096,3.52613182100022,22.0
19.460230827000096,3.576131821000221,22.0
19.460230827000096,3.6261318210002216,22.0
19.460230827000096,3.6761318210002223,22.0
19.460230827000096,3.726131821000223,22.0
19.460230827000096,3.776131821000224,22.0
19.460230827000096,3.826131821000224,22.0
19.460230827000096,3.876131821000225,22.0
19.460230827000096,3.926131821000226,22.0
19.460230827000096,3.9761318210002266,22.0
19.460230827000096,4.026131821000227,22.0
19.460230827000096,4.076131821000228,22.0
19.460230827000096,4.126131821000229,22.0
19.460230827000096,4.176131821000229,22.0
19.460230827000096,4.22613182100023,22.0
19.460230827000096,4.276131821000231,22.0
19.460230827000096,4.326131821000232,22.0
19.460230827000096,4.376131821000232,22.375
19.460230827000096,4.426131821000233,22.625
19.460230827000096,4.476131821000234,22.625
19.460230827000096,4.526131821000234,22.5
19.460230827000096,4.576131821000235,22.5
19.460230827000096,4.626131821000236,22.625
19.460230827000096,4.6761318210002365,22.625
19.460230827000096,4.726131821000237,22.625
19.460230827000096,4.776131821000238,22.375
19.460230827000096,4.826131821000239,22.375
19.460230827000096,4.876131821000239,22.875
19.460230827000096,4.92613182100024,23.0
19.460230827000096,4.976131821000241,23.0
19.460230827000096,5.0261318210002415,23.0
19.460230827000096,5.076131821000242,23.0
19.460230827000096,5.126131821000243,23.0
19.460230827000096,5.176131821000244,23.0
19.460230827000096,5.226131821000244,23.0
19.460230827000096,5.276131821000245,23.0
19.460230827000096,5.326131821000246,23.0
19.460230827000096,5.3761318210002464,23.0
19.460230827000096,5.426131821000247,23.0
19.460230827000096,5.476131821000248,23.0
19.460230827000096,5.526131821000249,23.0
19.460230827000096,5.576131821000249,23.0
19.460230827000096,5.62613182100025,23.0
19.460230827000096,5.676131821000251,23.0
19.460230827000096,5.726131821000251,23.0
19.460230827000096,5.776131821000252,23.0
19.460230827000096,5.826131821000253,23.0
19.510230827000097,3.2761318210002166,21.25
19.510230827000097,3.3261318210002173,21.25
19.510230827000097,3.376131821000218,21.875
19.510230827000097,3.4261318210002187,21.75
19.510230827000097,3.4761318210002194,21.75
19.510230827000097,3.52613182100022,21.875
19.510230827000097,3.576131821000221,21.875
19.510230827000097,3.6261318210002216,22.0
19.510230827000097,3.6761318210002223,22.0
19.510230827000097,3.726131821000223,22.0
19.510230827000097,3.776131821000224,22.0
19.510230827000097,3.826131821000224,22.0
19.510230827000097,3.876131821000225,22.0
19.510230827000097,3.926131821000226,22.0
19.510230827000097,3.9761318210002266,22.0
19.510230827000097,4.026131821000227,22.0
19.510230827000097,4.076131821000228,22.0
19.510230827000097,4.126131821000229,22.0
19.510230827000097,4.176131821000229,22.0
19.510230827000097,4.22613182100023,22.0
19.510230827000097,4.276131821000231,22.0
19.510230827000097,4.326131821000232,22.0
19.510230827000097,4.376131821000232,22.0
19.510230827000097,4.426131821000233,22.25
19.510230827000097,4.476131821000234,22.25
19.510230827000097,4.526131821000234,22.0
19.510230827000097,4.576131821000235,22.0
19.510230827000097,4.626131821000236,22.0
19.510230827000097,4.6761318210002365,22.125
19.510230827000097,4.726131821000237,22.125
19.510230827000097,4.776131821000238,22.5
19.510230827000097,4.826131821000239,22.5
19.510230827000097,4.876131821000239,22.875
19.510230827000097,4.92613182100024,22.875
19.510230827000097,4.976131821000241,22.875
19.510230827000097,5.0261318210002415,23.0
19.510230827000097,5.076131821000242,23.0
19.510230827000097,5.126131821000243,23.0
19.510230827000097,5.176131821000244,23.0
19.510230827000097,5.226131821000244,23.0
19.510230827000097,5.276131821000245,23.0
19.510230827000097,5.326131821000246,23.0
19.510230827000097,5.3761318210002464,23.0
19.510230827000097,5.426131821000247,23.0
19.510230827000097,5.476131821000248,23.0
19.510230827000097,5.526131821000249,23.0
19.510230827000097,5.576131821000249,23.0
19.510230827000097,5.62613182100025,23.0
19.510230827000097,5.676131821000251,23.0
19.510230827000097,5.726131821000251,23.0
19.510230827000097,5.776131821000252,23.125
19.510230827000097,5.826131821000253,23.125
19.510230827000097,5.8761318210002536,23.0
19.560230827000098,3.226131821000216,18.0
19.560230827000098,3.2761318210002166,21.25
19.560230827000098,3.3261318210002173,21.25
19.560230827000098,3.376131821000218,21.875
19.560230827000098,3.4261318210002187,21.75
19.560230827000098,3.4761318210002194,21.75
19.560230827000098,3.52613182100022,21.875
19.560230827000098,3.576131821000221,21.875
19.560230827000098,3.6261318210002216,22.0
19.560230827000098,3.6761318210002223,22.0
19.560230827000098,3.726131821000223,22.0
19.560230827000098,3.776131821000224,22.0
19.560230827000098,3.826131821000224,22.0
19.560230827000098,3.876131821000225,22.0
19.560230827000098,3.926131821000226,22.0
19.560230827000098,3.9761318210002266,22.0
19.560230827000098,4.026131821000227,22.0
19.560230827000098,4.076131821000228,22.0
19.560230827000098,4.126131821000229,22.0
19.560230827000098,4.176131821000229,22.0
19.560230827000098,4.22613182100023,22.0
19.560230827000098,4.276131821000231,22.0
19.560230827000098,4.326131821000232,22.0
19.560230827000098,4.376131821000232,22.0
19.560230827000098,4.426131821000233,22.25
19.560230827000098,4.476131821000234,22.25
19.560230827000098,4.526131821000234,22.0
19.560230827000098,4.576131821000235,22.0
19.560230827000098,4.626131821000236,22.0
19.560230827000098,4.6761318210002365,22.125
19.560230827000098,4.726131821000237,22.125
19.560230827000098,4.776131821000238,22.5
19.560230827000098,4.826131821000239,22.5
19.560230827000098,4.876131821000239,22.875
19.560230827000098,4.92613182100024,22.875
19.560230827000098,4.976131821000241,22.875
19.560230827000098,5.0261318210002415,23.0
19.560230827000098,5.076131821000242,23.0
19.560230827000098,5.126131821000243,23.0
19.560230827000098,5.176131821000244,23.0
19.560230827000098,5.226131821000244,23.0
19.560230827000098,5.276131821000245,23.0
19.560230827000098,5.326131821000246,23.0
19.560230827000098,5.3761318210002464,23.0
19.560230827000098,5.426131821000247,23.0
19.560230827000098,5.476131821000248,23.0
19.560230827000098,5.526131821000249,23.0
19.560230827000098,5.576131821000249,23.0
19.560230827000098,5.62613182100025,23.0
19.560230827000098,5.676131821000251,23.0
19.560230827000098,5.726131821000251,23.0
19.560230827000098,5.776131821000252,23.125
19.560230827000098,5.826131821000253,23.125
19.560230827000098,5.8761318210002536,23.0
